"YEAR","ROTATION","CYCLE","PLOT","REP","TRT","CURRENT","CURRENT_SIMPLE","PREVIOUS","PREVIOUS_SIMPLE","PREV_GROUP","WINTER_PLANT","NSPECIES","CROP_DIV","LENGTH","AGE","YIELD","CYCLE_YEAR","HAS_CROP_FAIL","IMPUTED"
"2009","CCaWwS","3",121,"1",15,"Wwheat","Wheat","Can","Can","Forbe",TRUE,4,1.386294361,4,9,4268,"1",FALSE,FALSE
"2009","CCaWwS","3",215,"2",16,"Soy","Soy","Wwheat","Wheat","C3",FALSE,4,1.386294361,4,9,3153,"1",FALSE,FALSE
"2009","CCaWwS","3",237,"2",15,"Wwheat","Wheat","Can","Can","Forbe",TRUE,4,1.386294361,4,9,4162,"1",FALSE,FALSE
"2009","CCaWwS","3",103,"1",16,"Soy","Soy","Wwheat","Wheat","C3",FALSE,4,1.386294361,4,9,2593,"1",FALSE,FALSE
"2009","CCaWwS","3",415,"4",16,"Soy","Soy","Wwheat","Wheat","C3",FALSE,4,1.386294361,4,9,2777,"1",FALSE,FALSE
"2009","CCaWwS","3",436,"4",14,"Can","Can","Corn","Corn","C4",FALSE,4,1.386294361,4,9,1145,"1",FALSE,FALSE
"2009","CCaWwS","3",109,"1",14,"Can","Can","Corn","Corn","C4",FALSE,4,1.386294361,4,9,1344,"1",FALSE,FALSE
"2009","CCaWwS","3",308,"3",16,"Soy","Soy","Wwheat","Wheat","C3",FALSE,4,1.386294361,4,9,2615,"1",FALSE,FALSE
"2009","CCaWwS","3",335,"3",13,"Corn","Corn","Soy","Soy","Legume",FALSE,4,1.386294361,4,9,7422,"1",FALSE,FALSE
"2009","CCaWwS","3",417,"4",13,"Corn","Corn","Soy","Soy","Legume",FALSE,4,1.386294361,4,9,7225,"1",FALSE,FALSE
"2009","CCaWwS","3",414,"4",15,"Wwheat","Wheat","Can","Can","Forbe",TRUE,4,1.386294361,4,9,3813,"1",FALSE,FALSE
"2009","CCaWwS","3",208,"2",14,"Can","Can","Corn","Corn","C4",FALSE,4,1.386294361,4,9,1062,"1",FALSE,FALSE
"2009","CCaWwS","3",325,"3",14,"Can","Can","Corn","Corn","C4",FALSE,4,1.386294361,4,9,1196,"1",FALSE,FALSE
"2009","CCaWwS","3",236,"2",13,"Corn","Corn","Soy","Soy","Legume",FALSE,4,1.386294361,4,9,7378,"1",FALSE,FALSE
"2009","CCSSw","3",305,"3",21,"Corn","Corn","Swheat","Wheat","C3",FALSE,3,1.039720771,4,9,7877,"1",FALSE,FALSE
"2009","CCSSw","3",403,"4",23,"Soy","Soy","Corn","Corn","C4",FALSE,3,1.039720771,4,9,2824,"1",FALSE,FALSE
"2009","CCSSw","3",437,"4",21,"Corn","Corn","Swheat","Wheat","C3",FALSE,3,1.039720771,4,9,7801,"1",FALSE,FALSE
"2009","CCSSw","3",418,"4",22,"Corn","Corn","Corn","Corn","C4",FALSE,3,1.039720771,4,9,6326,"1",FALSE,FALSE
"2009","CCSSw","3",226,"2",21,"Corn","Corn","Swheat","Wheat","C3",FALSE,3,1.039720771,4,9,7660,"1",FALSE,FALSE
"2009","CCSSw","3",219,"2",22,"Corn","Corn","Corn","Corn","C4",FALSE,3,1.039720771,4,9,6459,"1",FALSE,FALSE
"2009","CCSSw","3",107,"1",24,"Swheat","Wheat","Soy","Soy","Legume",FALSE,3,1.039720771,4,9,2800,"1",FALSE,FALSE
"2009","CCSSw","3",329,"3",22,"Corn","Corn","Corn","Corn","C4",FALSE,3,1.039720771,4,9,6357,"1",FALSE,FALSE
"2009","CCSSw","3",112,"1",23,"Soy","Soy","Corn","Corn","C4",FALSE,3,1.039720771,4,9,2823,"1",FALSE,FALSE
"2009","CCSSw","3",315,"3",23,"Soy","Soy","Corn","Corn","C4",FALSE,3,1.039720771,4,9,2622,"1",FALSE,FALSE
"2009","CCSSw","3",211,"2",23,"Soy","Soy","Corn","Corn","C4",FALSE,3,1.039720771,4,9,2772,"1",FALSE,FALSE
"2009","CCSSw","3",228,"2",24,"Swheat","Wheat","Soy","Soy","Legume",FALSE,3,1.039720771,4,9,3185,"1",FALSE,FALSE
"2009","CCSSw","3",119,"1",21,"Corn","Corn","Swheat","Wheat","C3",FALSE,3,1.039720771,4,9,7730,"1",FALSE,FALSE
"2009","CCSSw","3",429,"4",24,"Swheat","Wheat","Soy","Soy","Legume",FALSE,3,1.039720771,4,9,3117,"1",FALSE,FALSE
"2009","CCSSw","3",115,"1",22,"Corn","Corn","Corn","Corn","C4",FALSE,3,1.039720771,4,9,6558,"1",FALSE,FALSE
"2009","CCSSw","3",322,"3",24,"Swheat","Wheat","Soy","Soy","Legume",FALSE,3,1.039720771,4,9,2679,"1",FALSE,FALSE
"2009","COWwS","3",409,"4",29,"Corn","Corn","Soy","Soy","Legume",FALSE,4,1.386294361,4,9,7892,"1",FALSE,FALSE
"2009","COWwS","3",129,"1",32,"Soy","Soy","Wwheat","Wheat","C3",FALSE,4,1.386294361,4,9,2885,"1",FALSE,FALSE
"2009","COWwS","3",204,"2",31,"Wwheat","Wheat","Oat","Oat","C3",TRUE,4,1.386294361,4,9,4042,"1",FALSE,FALSE
"2009","COWwS","3",318,"3",31,"Wwheat","Wheat","Oat","Oat","C3",TRUE,4,1.386294361,4,9,3733,"1",FALSE,FALSE
"2009","COWwS","3",423,"4",32,"Soy","Soy","Wwheat","Wheat","C3",FALSE,4,1.386294361,4,9,3103,"1",FALSE,FALSE
"2009","COWwS","3",330,"3",29,"Corn","Corn","Soy","Soy","Legume",FALSE,4,1.386294361,4,9,7768,"1",FALSE,FALSE
"2009","COWwS","3",303,"3",32,"Soy","Soy","Wwheat","Wheat","C3",FALSE,4,1.386294361,4,9,2784,"1",FALSE,FALSE
"2009","COWwS","3",207,"2",29,"Corn","Corn","Soy","Soy","Legume",FALSE,4,1.386294361,4,9,8370,"1",FALSE,FALSE
"2009","COWwS","3",132,"1",31,"Wwheat","Wheat","Oat","Oat","C3",TRUE,4,1.386294361,4,9,3938,"1",FALSE,FALSE
"2009","COWwS","3",223,"2",30,"Oat","Oat","Corn","Corn","C4",FALSE,4,1.386294361,4,9,4902,"1",FALSE,FALSE
"2009","COWwS","3",104,"1",29,"Corn","Corn","Soy","Soy","Legume",FALSE,4,1.386294361,4,9,7506,"1",FALSE,FALSE
"2009","COWwS","3",108,"1",30,"Oat","Oat","Corn","Corn","C4",FALSE,4,1.386294361,4,9,4945,"1",FALSE,FALSE
"2009","COWwS","3",413,"4",31,"Wwheat","Wheat","Oat","Oat","C3",TRUE,4,1.386294361,4,9,3932,"1",FALSE,FALSE
"2009","COWwS","3",402,"4",30,"Oat","Oat","Corn","Corn","C4",FALSE,4,1.386294361,4,9,5516,"1",FALSE,FALSE
"2009","COWwS","3",328,"3",30,"Oat","Oat","Corn","Corn","C4",FALSE,4,1.386294361,4,9,5118,"1",FALSE,FALSE
"2009","COWwS","3",232,"2",32,"Soy","Soy","Wwheat","Wheat","C3",FALSE,4,1.386294361,4,9,2751,"1",FALSE,FALSE
"2009","CPWwS","3",302,"3",10,"Pea","Pea","Corn","Corn","C4",FALSE,4,1.386294361,4,9,3249,"1",FALSE,FALSE
"2009","CPWwS","3",235,"2",9,"Corn","Corn","Soy","Soy","Legume",FALSE,4,1.386294361,4,9,7347,"1",FALSE,FALSE
"2009","CPWwS","3",404,"4",11,"Wwheat","Wheat","Pea","Pea","Legume",TRUE,4,1.386294361,4,9,3562,"1",FALSE,FALSE
"2009","CPWwS","3",333,"3",9,"Corn","Corn","Soy","Soy","Legume",FALSE,4,1.386294361,4,9,8002,"1",FALSE,FALSE
"2009","CPWwS","3",421,"4",9,"Corn","Corn","Soy","Soy","Legume",FALSE,4,1.386294361,4,9,8005,"1",FALSE,FALSE
"2009","CPWwS","3",407,"4",10,"Pea","Pea","Corn","Corn","C4",FALSE,4,1.386294361,4,9,3034,"1",FALSE,FALSE
"2009","CPWwS","3",120,"1",11,"Wwheat","Wheat","Pea","Pea","Legume",TRUE,4,1.386294361,4,9,3344,"1",FALSE,FALSE
"2009","CPWwS","3",125,"1",10,"Pea","Pea","Corn","Corn","C4",FALSE,4,1.386294361,4,9,3915,"1",FALSE,FALSE
"2009","CPWwS","3",304,"3",11,"Wwheat","Wheat","Pea","Pea","Legume",TRUE,4,1.386294361,4,9,3249,"1",FALSE,FALSE
"2009","CPWwS","3",123,"1",9,"Corn","Corn","Soy","Soy","Legume",FALSE,4,1.386294361,4,9,7932,"1",FALSE,FALSE
"2009","CPWwS","3",312,"3",12,"Soy","Soy","Wwheat","Wheat","C3",FALSE,4,1.386294361,4,9,2787,"1",FALSE,FALSE
"2009","CPWwS","3",206,"2",11,"Wwheat","Wheat","Pea","Pea","Legume",TRUE,4,1.386294361,4,9,3370,"1",FALSE,FALSE
"2009","CPWwS","3",221,"2",10,"Pea","Pea","Corn","Corn","C4",FALSE,4,1.386294361,4,9,3635,"1",FALSE,FALSE
"2009","CPWwS","3",222,"2",12,"Soy","Soy","Wwheat","Wheat","C3",FALSE,4,1.386294361,4,9,2761,"1",FALSE,FALSE
"2009","CPWwS","3",117,"1",12,"Soy","Soy","Wwheat","Wheat","C3",FALSE,4,1.386294361,4,9,3090,"1",FALSE,FALSE
"2009","CPWwS","3",408,"4",12,"Soy","Soy","Wwheat","Wheat","C3",FALSE,4,1.386294361,4,9,2549,"1",FALSE,FALSE
"2009","CS","3",113,"1",34,"Soy","Soy","Corn","Corn","C4",FALSE,2,0.693147181,2,9,2354,"1",FALSE,FALSE
"2009","CS","3",220,"2",33,"Corn","Corn","Soy","Soy","Legume",FALSE,2,0.693147181,2,9,6921,"1",FALSE,FALSE
"2009","CS","3",230,"2",34,"Soy","Soy","Corn","Corn","C4",FALSE,2,0.693147181,2,9,2149,"1",FALSE,FALSE
"2009","CS","3",427,"4",34,"Soy","Soy","Corn","Corn","C4",FALSE,2,0.693147181,2,9,2442,"1",FALSE,FALSE
"2009","CS","3",332,"3",33,"Corn","Corn","Soy","Soy","Legume",FALSE,2,0.693147181,2,9,7104,"1",FALSE,FALSE
"2009","CS","3",434,"4",33,"Corn","Corn","Soy","Soy","Legume",FALSE,2,0.693147181,2,9,7821,"1",FALSE,FALSE
"2009","CS","3",133,"1",33,"Corn","Corn","Soy","Soy","Legume",FALSE,2,0.693147181,2,9,7717,"1",FALSE,FALSE
"2009","CS","3",310,"3",34,"Soy","Soy","Corn","Corn","C4",FALSE,2,0.693147181,2,9,2346,"1",FALSE,FALSE
"2009","CSSwP","3",118,"1",26,"Soy","Soy","Corn","Corn","C4",FALSE,4,1.386294361,4,9,2787,"1",FALSE,FALSE
"2009","CSSwP","3",327,"3",28,"Pea","Pea","Swheat","Wheat","C3",FALSE,4,1.386294361,4,9,4847,"1",FALSE,FALSE
"2009","CSSwP","3",301,"3",27,"Swheat","Wheat","Soy","Soy","Legume",FALSE,4,1.386294361,4,9,3029,"1",FALSE,FALSE
"2009","CSSwP","3",422,"4",27,"Swheat","Wheat","Soy","Soy","Legume",FALSE,4,1.386294361,4,9,2734,"1",FALSE,FALSE
"2009","CSSwP","3",217,"2",25,"Corn","Corn","Pea","Pea","Legume",FALSE,4,1.386294361,4,9,8433,"1",FALSE,FALSE
"2009","CSSwP","3",426,"4",26,"Soy","Soy","Corn","Corn","C4",FALSE,4,1.386294361,4,9,2451,"1",FALSE,FALSE
"2009","CSSwP","3",314,"3",26,"Soy","Soy","Corn","Corn","C4",FALSE,4,1.386294361,4,9,2409,"1",FALSE,FALSE
"2009","CSSwP","3",233,"2",28,"Pea","Pea","Swheat","Wheat","C3",FALSE,4,1.386294361,4,9,4885,"1",FALSE,FALSE
"2009","CSSwP","3",213,"2",26,"Soy","Soy","Corn","Corn","C4",FALSE,4,1.386294361,4,9,2680,"1",FALSE,FALSE
"2009","CSSwP","3",411,"4",25,"Corn","Corn","Pea","Pea","Legume",FALSE,4,1.386294361,4,9,7543,"1",FALSE,FALSE
"2009","CSSwP","3",227,"2",27,"Swheat","Wheat","Soy","Soy","Legume",FALSE,4,1.386294361,4,9,2775,"1",FALSE,FALSE
"2009","CSSwP","3",131,"1",25,"Corn","Corn","Pea","Pea","Legume",FALSE,4,1.386294361,4,9,8046,"1",FALSE,FALSE
"2009","CSSwP","3",105,"1",28,"Pea","Pea","Swheat","Wheat","C3",FALSE,4,1.386294361,4,9,4660,"1",FALSE,FALSE
"2009","CSSwP","3",323,"3",25,"Corn","Corn","Pea","Pea","Legume",FALSE,4,1.386294361,4,9,7761,"1",FALSE,FALSE
"2009","CSSwP","3",431,"4",28,"Pea","Pea","Swheat","Wheat","C3",FALSE,4,1.386294361,4,9,4693,"1",FALSE,FALSE
"2009","CSSwP","3",130,"1",27,"Swheat","Wheat","Soy","Soy","Legume",FALSE,4,1.386294361,4,9,2701,"1",FALSE,FALSE
"2009","CSSwS","3",135,"1",8,"Soy","Soy","Swheat","Wheat","C3",FALSE,3,1.039720771,4,9,2752,"1",FALSE,FALSE
"2009","CSSwS","3",229,"2",7,"Swheat","Wheat","Soy","Soy","Legume",FALSE,3,1.039720771,4,9,2939,"1",FALSE,FALSE
"2009","CSSwS","3",212,"2",5,"Corn","Corn","Soy","Soy","Legume",FALSE,3,1.039720771,4,9,7852,"1",FALSE,FALSE
"2009","CSSwS","3",319,"3",7,"Swheat","Wheat","Soy","Soy","Legume",FALSE,3,1.039720771,4,9,2834,"1",FALSE,FALSE
"2009","CSSwS","3",334,"3",8,"Soy","Soy","Swheat","Wheat","C3",FALSE,3,1.039720771,4,9,2693,"1",FALSE,FALSE
"2009","CSSwS","3",320,"3",6,"Soy","Soy","Corn","Corn","C4",FALSE,3,1.039720771,4,9,2098,"1",FALSE,FALSE
"2009","CSSwS","3",114,"1",7,"Swheat","Wheat","Soy","Soy","Legume",FALSE,3,1.039720771,4,9,2406,"1",FALSE,FALSE
"2009","CSSwS","3",134,"1",5,"Corn","Corn","Soy","Soy","Legume",FALSE,3,1.039720771,4,9,7963,"1",FALSE,FALSE
"2009","CSSwS","3",127,"1",6,"Soy","Soy","Corn","Corn","C4",FALSE,3,1.039720771,4,9,2129,"1",FALSE,FALSE
"2009","CSSwS","3",225,"2",6,"Soy","Soy","Corn","Corn","C4",FALSE,3,1.039720771,4,9,2113,"1",FALSE,FALSE
"2009","CSSwS","3",428,"4",5,"Corn","Corn","Soy","Soy","Legume",FALSE,3,1.039720771,4,9,7870,"1",FALSE,FALSE
"2009","CSSwS","3",316,"3",5,"Corn","Corn","Soy","Soy","Legume",FALSE,3,1.039720771,4,9,8156,"1",FALSE,FALSE
"2009","CSSwS","3",401,"4",8,"Soy","Soy","Swheat","Wheat","C3",FALSE,3,1.039720771,4,9,2659.03240224411,"1",FALSE,TRUE
"2009","CSSwS","3",416,"4",6,"Soy","Soy","Corn","Corn","C4",FALSE,3,1.039720771,4,9,2398.03716208162,"1",FALSE,TRUE
"2009","CSSwS","3",214,"2",8,"Soy","Soy","Swheat","Wheat","C3",FALSE,3,1.039720771,4,9,2800,"1",FALSE,FALSE
"2009","CSSwS","3",425,"4",7,"Swheat","Wheat","Soy","Soy","Legume",FALSE,3,1.039720771,4,9,2625,"1",FALSE,FALSE
"2010","CCaWwS","3",102,"1",13,"Can","Can","Corn","Corn","C4",FALSE,4,1.386294361,4,10,702,"2",FALSE,FALSE
"2010","CCaWwS","3",317,"3",15,"Soy","Soy","Wwheat","Wheat","C3",FALSE,4,1.386294361,4,10,2541,"2",FALSE,FALSE
"2010","CCaWwS","3",121,"1",15,"Soy","Soy","Wwheat","Wheat","C3",FALSE,4,1.386294361,4,10,2544,"2",FALSE,FALSE
"2010","CCaWwS","3",215,"2",16,"Corn","Corn","Soy","Soy","Legume",FALSE,4,1.386294361,4,10,5563,"2",FALSE,FALSE
"2010","CCaWwS","3",237,"2",15,"Soy","Soy","Wwheat","Wheat","C3",FALSE,4,1.386294361,4,10,2210,"2",FALSE,FALSE
"2010","CCaWwS","3",103,"1",16,"Corn","Corn","Soy","Soy","Legume",FALSE,4,1.386294361,4,10,6217,"2",FALSE,FALSE
"2010","CCaWwS","3",415,"4",16,"Corn","Corn","Soy","Soy","Legume",FALSE,4,1.386294361,4,10,6074,"2",FALSE,FALSE
"2010","CCaWwS","3",436,"4",14,"Wwheat","Wheat","Can","Can","Forbe",TRUE,4,1.386294361,4,10,4871,"2",FALSE,FALSE
"2010","CCaWwS","3",109,"1",14,"Wwheat","Wheat","Can","Can","Forbe",TRUE,4,1.386294361,4,10,4941,"2",FALSE,FALSE
"2010","CCaWwS","3",308,"3",16,"Corn","Corn","Soy","Soy","Legume",FALSE,4,1.386294361,4,10,6212,"2",FALSE,FALSE
"2010","CCaWwS","3",335,"3",13,"Can","Can","Corn","Corn","C4",FALSE,4,1.386294361,4,10,879,"2",FALSE,FALSE
"2010","CCaWwS","3",417,"4",13,"Can","Can","Corn","Corn","C4",FALSE,4,1.386294361,4,10,772,"2",FALSE,FALSE
"2010","CCaWwS","3",414,"4",15,"Soy","Soy","Wwheat","Wheat","C3",FALSE,4,1.386294361,4,10,2423,"2",FALSE,FALSE
"2010","CCaWwS","3",208,"2",14,"Wwheat","Wheat","Can","Can","Forbe",TRUE,4,1.386294361,4,10,5468,"2",FALSE,FALSE
"2010","CCaWwS","3",325,"3",14,"Wwheat","Wheat","Can","Can","Forbe",TRUE,4,1.386294361,4,10,5120,"2",FALSE,FALSE
"2010","CCaWwS","3",236,"2",13,"Can","Can","Corn","Corn","C4",FALSE,4,1.386294361,4,10,739,"2",FALSE,FALSE
"2010","CCSSw","3",305,"3",21,"Corn","Corn","Corn","Corn","C4",FALSE,3,1.039720771,4,10,4274,"2",FALSE,FALSE
"2010","CCSSw","3",403,"4",23,"Swheat","Wheat","Soy","Soy","Legume",FALSE,3,1.039720771,4,10,2115,"2",FALSE,FALSE
"2010","CCSSw","3",437,"4",21,"Corn","Corn","Corn","Corn","C4",FALSE,3,1.039720771,4,10,5186,"2",FALSE,FALSE
"2010","CCSSw","3",418,"4",22,"Soy","Soy","Corn","Corn","C4",FALSE,3,1.039720771,4,10,2774,"2",FALSE,FALSE
"2010","CCSSw","3",226,"2",21,"Corn","Corn","Corn","Corn","C4",FALSE,3,1.039720771,4,10,4267,"2",FALSE,FALSE
"2010","CCSSw","3",219,"2",22,"Soy","Soy","Corn","Corn","C4",FALSE,3,1.039720771,4,10,2506,"2",FALSE,FALSE
"2010","CCSSw","3",107,"1",24,"Corn","Corn","Swheat","Wheat","C3",FALSE,3,1.039720771,4,10,5227,"2",FALSE,FALSE
"2010","CCSSw","3",329,"3",22,"Soy","Soy","Corn","Corn","C4",FALSE,3,1.039720771,4,10,2804,"2",FALSE,FALSE
"2010","CCSSw","3",112,"1",23,"Swheat","Wheat","Soy","Soy","Legume",FALSE,3,1.039720771,4,10,1838,"2",FALSE,FALSE
"2010","CCSSw","3",315,"3",23,"Swheat","Wheat","Soy","Soy","Legume",FALSE,3,1.039720771,4,10,1992,"2",FALSE,FALSE
"2010","CCSSw","3",211,"2",23,"Swheat","Wheat","Soy","Soy","Legume",FALSE,3,1.039720771,4,10,1954,"2",FALSE,FALSE
"2010","CCSSw","3",228,"2",24,"Corn","Corn","Swheat","Wheat","C3",FALSE,3,1.039720771,4,10,6100,"2",FALSE,FALSE
"2010","CCSSw","3",119,"1",21,"Corn","Corn","Corn","Corn","C4",FALSE,3,1.039720771,4,10,4501,"2",FALSE,FALSE
"2010","CCSSw","3",429,"4",24,"Corn","Corn","Swheat","Wheat","C3",FALSE,3,1.039720771,4,10,4978,"2",FALSE,FALSE
"2010","CCSSw","3",115,"1",22,"Soy","Soy","Corn","Corn","C4",FALSE,3,1.039720771,4,10,2890,"2",FALSE,FALSE
"2010","CCSSw","3",322,"3",24,"Corn","Corn","Swheat","Wheat","C3",FALSE,3,1.039720771,4,10,5708,"2",FALSE,FALSE
"2010","COWwS","3",409,"4",29,"Oat","Oat","Corn","Corn","C4",FALSE,4,1.386294361,4,10,3559,"2",FALSE,FALSE
"2010","COWwS","3",129,"1",32,"Corn","Corn","Soy","Soy","Legume",FALSE,4,1.386294361,4,10,7133,"2",FALSE,FALSE
"2010","COWwS","3",204,"2",31,"Soy","Soy","Wwheat","Wheat","C3",FALSE,4,1.386294361,4,10,2844,"2",FALSE,FALSE
"2010","COWwS","3",318,"3",31,"Soy","Soy","Wwheat","Wheat","C3",FALSE,4,1.386294361,4,10,2704,"2",FALSE,FALSE
"2010","COWwS","3",423,"4",32,"Corn","Corn","Soy","Soy","Legume",FALSE,4,1.386294361,4,10,7145,"2",FALSE,FALSE
"2010","COWwS","3",330,"3",29,"Oat","Oat","Corn","Corn","C4",FALSE,4,1.386294361,4,10,3506,"2",FALSE,FALSE
"2010","COWwS","3",303,"3",32,"Corn","Corn","Soy","Soy","Legume",FALSE,4,1.386294361,4,10,6584,"2",FALSE,FALSE
"2010","COWwS","3",207,"2",29,"Oat","Oat","Corn","Corn","C4",FALSE,4,1.386294361,4,10,3858,"2",FALSE,FALSE
"2010","COWwS","3",132,"1",31,"Soy","Soy","Wwheat","Wheat","C3",FALSE,4,1.386294361,4,10,2744,"2",FALSE,FALSE
"2010","COWwS","3",223,"2",30,"Wwheat","Wheat","Oat","Oat","C3",TRUE,4,1.386294361,4,10,3978,"2",FALSE,FALSE
"2010","COWwS","3",104,"1",29,"Oat","Oat","Corn","Corn","C4",FALSE,4,1.386294361,4,10,3762,"2",FALSE,FALSE
"2010","COWwS","3",108,"1",30,"Wwheat","Wheat","Oat","Oat","C3",TRUE,4,1.386294361,4,10,4437,"2",FALSE,FALSE
"2010","COWwS","3",413,"4",31,"Soy","Soy","Wwheat","Wheat","C3",FALSE,4,1.386294361,4,10,2673,"2",FALSE,FALSE
"2010","COWwS","3",402,"4",30,"Wwheat","Wheat","Oat","Oat","C3",TRUE,4,1.386294361,4,10,4597,"2",FALSE,FALSE
"2010","COWwS","3",328,"3",30,"Wwheat","Wheat","Oat","Oat","C3",TRUE,4,1.386294361,4,10,4403,"2",FALSE,FALSE
"2010","COWwS","3",232,"2",32,"Corn","Corn","Soy","Soy","Legume",FALSE,4,1.386294361,4,10,6172,"2",FALSE,FALSE
"2010","CPWwS","3",302,"3",10,"Wwheat","Wheat","Pea","Pea","Legume",TRUE,4,1.386294361,4,10,4110,"2",FALSE,FALSE
"2010","CPWwS","3",235,"2",9,"Pea","Pea","Corn","Corn","C4",FALSE,4,1.386294361,4,10,2659,"2",FALSE,FALSE
"2010","CPWwS","3",404,"4",11,"Soy","Soy","Wwheat","Wheat","C3",FALSE,4,1.386294361,4,10,2945,"2",FALSE,FALSE
"2010","CPWwS","3",333,"3",9,"Pea","Pea","Corn","Corn","C4",FALSE,4,1.386294361,4,10,2764,"2",FALSE,FALSE
"2010","CPWwS","3",421,"4",9,"Pea","Pea","Corn","Corn","C4",FALSE,4,1.386294361,4,10,2747,"2",FALSE,FALSE
"2010","CPWwS","3",407,"4",10,"Wwheat","Wheat","Pea","Pea","Legume",TRUE,4,1.386294361,4,10,3463,"2",FALSE,FALSE
"2010","CPWwS","3",120,"1",11,"Soy","Soy","Wwheat","Wheat","C3",FALSE,4,1.386294361,4,10,3136,"2",FALSE,FALSE
"2010","CPWwS","3",125,"1",10,"Wwheat","Wheat","Pea","Pea","Legume",TRUE,4,1.386294361,4,10,3886,"2",FALSE,FALSE
"2010","CPWwS","3",304,"3",11,"Soy","Soy","Wwheat","Wheat","C3",FALSE,4,1.386294361,4,10,2963,"2",FALSE,FALSE
"2010","CPWwS","3",123,"1",9,"Pea","Pea","Corn","Corn","C4",FALSE,4,1.386294361,4,10,2821,"2",FALSE,FALSE
"2010","CPWwS","3",312,"3",12,"Corn","Corn","Soy","Soy","Legume",FALSE,4,1.386294361,4,10,6177,"2",FALSE,FALSE
"2010","CPWwS","3",206,"2",11,"Soy","Soy","Wwheat","Wheat","C3",FALSE,4,1.386294361,4,10,3168,"2",FALSE,FALSE
"2010","CPWwS","3",221,"2",10,"Wwheat","Wheat","Pea","Pea","Legume",TRUE,4,1.386294361,4,10,3896,"2",FALSE,FALSE
"2010","CPWwS","3",222,"2",12,"Corn","Corn","Soy","Soy","Legume",FALSE,4,1.386294361,4,10,7476,"2",FALSE,FALSE
"2010","CPWwS","3",117,"1",12,"Corn","Corn","Soy","Soy","Legume",FALSE,4,1.386294361,4,10,6626,"2",FALSE,FALSE
"2010","CPWwS","3",408,"4",12,"Corn","Corn","Soy","Soy","Legume",FALSE,4,1.386294361,4,10,6617,"2",FALSE,FALSE
"2010","CS","3",113,"1",34,"Corn","Corn","Soy","Soy","Legume",FALSE,2,0.693147181,2,10,6218,"2",FALSE,FALSE
"2010","CS","3",220,"2",33,"Soy","Soy","Corn","Corn","C4",FALSE,2,0.693147181,2,10,2540,"2",FALSE,FALSE
"2010","CS","3",230,"2",34,"Corn","Corn","Soy","Soy","Legume",FALSE,2,0.693147181,2,10,7111,"2",FALSE,FALSE
"2010","CS","3",427,"4",34,"Corn","Corn","Soy","Soy","Legume",FALSE,2,0.693147181,2,10,6279,"2",FALSE,FALSE
"2010","CS","3",332,"3",33,"Soy","Soy","Corn","Corn","C4",FALSE,2,0.693147181,2,10,2503,"2",FALSE,FALSE
"2010","CS","3",434,"4",33,"Soy","Soy","Corn","Corn","C4",FALSE,2,0.693147181,2,10,2398,"2",FALSE,FALSE
"2010","CS","3",133,"1",33,"Soy","Soy","Corn","Corn","C4",FALSE,2,0.693147181,2,10,2814,"2",FALSE,FALSE
"2010","CS","3",310,"3",34,"Corn","Corn","Soy","Soy","Legume",FALSE,2,0.693147181,2,10,6748,"2",FALSE,FALSE
"2010","CSSwP","3",118,"1",26,"Swheat","Wheat","Soy","Soy","Legume",FALSE,4,1.386294361,4,10,1752,"2",FALSE,FALSE
"2010","CSSwP","3",327,"3",28,"Corn","Corn","Pea","Pea","Legume",FALSE,4,1.386294361,4,10,5124,"2",FALSE,FALSE
"2010","CSSwP","3",301,"3",27,"Pea","Pea","Swheat","Wheat","C3",FALSE,4,1.386294361,4,10,2852,"2",FALSE,FALSE
"2010","CSSwP","3",422,"4",27,"Pea","Pea","Swheat","Wheat","C3",FALSE,4,1.386294361,4,10,3471,"2",FALSE,FALSE
"2010","CSSwP","3",217,"2",25,"Soy","Soy","Corn","Corn","C4",FALSE,4,1.386294361,4,10,2939,"2",FALSE,FALSE
"2010","CSSwP","3",426,"4",26,"Swheat","Wheat","Soy","Soy","Legume",FALSE,4,1.386294361,4,10,1859,"2",FALSE,FALSE
"2010","CSSwP","3",314,"3",26,"Swheat","Wheat","Soy","Soy","Legume",FALSE,4,1.386294361,4,10,1834,"2",FALSE,FALSE
"2010","CSSwP","3",233,"2",28,"Corn","Corn","Pea","Pea","Legume",FALSE,4,1.386294361,4,10,5897,"2",FALSE,FALSE
"2010","CSSwP","3",213,"2",26,"Swheat","Wheat","Soy","Soy","Legume",FALSE,4,1.386294361,4,10,2018.49737191,"2",FALSE,TRUE
"2010","CSSwP","3",411,"4",25,"Soy","Soy","Corn","Corn","C4",FALSE,4,1.386294361,4,10,2637,"2",FALSE,FALSE
"2010","CSSwP","3",227,"2",27,"Pea","Pea","Swheat","Wheat","C3",FALSE,4,1.386294361,4,10,3195,"2",FALSE,FALSE
"2010","CSSwP","3",131,"1",25,"Soy","Soy","Corn","Corn","C4",FALSE,4,1.386294361,4,10,3149,"2",FALSE,FALSE
"2010","CSSwP","3",105,"1",28,"Corn","Corn","Pea","Pea","Legume",FALSE,4,1.386294361,4,10,5302,"2",FALSE,FALSE
"2010","CSSwP","3",323,"3",25,"Soy","Soy","Corn","Corn","C4",FALSE,4,1.386294361,4,10,2889,"2",FALSE,FALSE
"2010","CSSwP","3",431,"4",28,"Corn","Corn","Pea","Pea","Legume",FALSE,4,1.386294361,4,10,4955,"2",FALSE,FALSE
